"decay_chain";"isotope";"occurrence";"occurrence_error";"post_radon";"half_life";"half_life_error";"energy";"energy_error";"gamma_intensity";"gamma_intensity_error"
"235-U";"227-Ac";100;0;0;3,96;0,01;540,4;0,05;0,000077;0,000021
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;6,5;0,3;0,09;0,03
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;8,15;0,2;0,008;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;20,25;0,05;0,24;0,03
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;20,94;0,05;0,003;0,006
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;22;0,2;0,009;0,009
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;24,13;0,05;0,088;0,01
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;27,41;0,09;0,03;0,006
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;29,6;0,03;0,0052;0,0004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;29,86;0,01;0,076;0,012
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;31,58;0,01;0,068;0,012
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;33,39;0,08;0,008;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;40,2;0,03;0,015;0,004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;41,93;0,05;0,028;0,013
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;43,77;0,05;0,213;0,022
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;43,8;0,5;0,055;0,022
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;44,22;0,12;0,053;0,014
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;44,4;0,05;0,013;0,009
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;44,4;0,05;0,004;0,004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;46,45;0,05;0;0
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;48,3;0,03;0,014;0,005
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;49,82;0,05;0,43;0,1
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;50,13;0,01;8,4;0,8
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;50,85;0,05;0,015;0,007
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;54,19;0,1;0,00064;0,00014
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;54,19;0,04;0,0064;0,0014
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;56;0,06;0,0049;0,0004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;56,42;0,14;0,009;0,008
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;59,6;0,5;0,01;0,004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;61,441;0,02;0,09;0,013
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;62,45;0,05;0,2;0,03
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;62,45;0,05;0,2;0,03
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;62,68;0,03;0,007;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;64,35;0,1;0,026;0,004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;66,2;0,5;0,006;0,004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;66,4;0,5;0,008;0,004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;68,7;0,1;0,0059;0,0005
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;68,74;0,03;0,058;0,011
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;68,74;0,03;0,058;0,011
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;69,8;0,3;0,01;0,004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;72,85;0,05;0,025;0,019
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;73,63;0,05;0,014;0,005
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;75,01;0,05;0,027;0,011
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;77,4;0,4;0,0103;0,0009
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;79,69;0,02;1,95;0,18
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;89,6;0,4;0,0039;0,0013
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;93,88;0,05;1,51;0,13
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;94,97;0,05;0,025;0,014
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;94,97;0,05;0,025;0,014
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;96,03;0,05;0,07;0,014
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;99,58;0,1;0,026;0,007
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;99,6;0,2;0,0129;0,0011
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;100,27;0,03;0,084;0,017
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;102,5;0,1;0,00116;0,0001
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;105,2;0,1;0;0
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;107,76;0,07;0,008;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;107,76;0,07;0,008;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;109,2;0,4;0,0053;0,0016
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;110,65;0,05;0,0032;0,0021
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;112,6;0,5;0,009;0,004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;113,11;0,05;0,155;0,013
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;113,11;0,05;0,54;0,05
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;117,2;0,05;0;0
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;117,2;0,05;0,199;0,022
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;117,5;0,5;0,013;0,004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;123,58;0,1;0,014;0,005
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;124,44;0,2;0,0041;0,0022
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;128,02;0,02;0,0032;0,0006
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;129,4;0,2;0,0013;0,0007
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;134,6;0,1;0,034;0,007
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;138,4;0,1;0,014;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;140,6;0,3;0,022;0,016
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;141,42;0,05;0,12;0,03
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;141,42;0,05;0,12;0,03
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;150,14;0,2;0,011;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;162,19;0,1;0,008;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;164,52;0,1;0,015;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;168,36;0,1;0,015;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;169,95;0,1;0,0055;0,0022
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;171,5;0,2;0,0039;0,0013
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;173,45;0,03;0,017;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;175,8;0,3;0,021;0,005
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;181,1;0,3;0,0026;0,0013
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;182,3;0,2;0,0039;0,0013
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;184,65;0,05;0,036;0,005
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;197,56;0,1;0,013;0,004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;200,5;0,1;0,013;0,009
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;201,64;0,1;0,024;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;202,5;0,5;0,006;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;204,14;0,1;0,23;0,03
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;204,98;0,1;0,16;0,03
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;206,08;0,05;0,25;0,03
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;206,4;0;0,003;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;210,62;0,05;1,25;0,14
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;212,7;0,04;0,079;0,011
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;212,7;0,3;0,019;0,005
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;216;0,1;0,00026;0,00013
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;218,9;0,05;0,11;0,014
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;218,9;0,05;0,11;0,014
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;219;0,3;0,05;0,012
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;223,2;0,4;0,0052;0,0014
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;225,5;0,3;0,009;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;229,9;0,5;0,0039;0,0013
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;234,76;0,1;0,45;0,06
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;235,96;0,02;12,9;1,1
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;246,12;0,1;0,0123;0,0014
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;248,1;0,1;0,025;0,006
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;249,6;0,5;0,008;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;250,15;0,05;0,0089;0,0018
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;250,27;0,08;0,45;0,05
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;252,5;0,05;0,111;0,018
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;254,63;0,03;0,71;0,14
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;256,23;0,02;7;0,6
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;260,6;0,2;0,0052;0,0014
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;262,87;0,05;0,107;0,012
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;265,3;0,2;0,0052;0,0014
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;267,05;0,2;0,01;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;267,86;0,2;0,007;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;270,56;0,2;0,028;0,009
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;272,91;0,05;0,51;0,04
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;279,8;0,05;0,054;0,014
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;280,7;0,3;0,0026;0,0013
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;281,42;0,05;0,178;0,019
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;281,42;0,05;0,178;0,019
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;284,24;0,1;0,04;0,013
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;285,52;0,1;0,044;0,012
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;286,09;0,2;1,74;0,21
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;289,59;0,1;1,9;0,4
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;289,77;0,1;0,019;0,004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;292,41;0,05;0,066;0,01
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;296,5;0,05;0,44;0,05
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;299,98;0,03;2,21;0,2
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;300,5;0,16;0,014;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;304,5;0,02;1,15;0,16
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;306,1;0,3;0,01;0,004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;308,4;0,03;0,017;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;312,69;0,03;0,52;0,06
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;314,75;0,1;0,035;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;314,85;0,04;0,49;0,06
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;314,85;0,04;0,49;0,06
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;318,46;0,2;0,0067;0,0023
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;319,24;0,05;0,032;0,007
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;324,88;0,2;0,01;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;325,99;0,18;0,006;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;329,85;0,02;2,9;0,3
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;332,2;0,2;0,0017;0,0005
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;334,37;0,02;1,14;0,12
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;339,76;0,1;0,0039;0,0013
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;342,55;0,04;0,35;0,1
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;346,45;0,01;0,012;0,0016
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;348,5;0,5;0,006;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;350,54;0,07;0,11;0,02
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;352,61;0,1;0,0101;0,0024
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;362,63;0,1;0,051;0,005
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;369,35;0,05;0,0062;0,0014
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;370,93;0,08;0,004;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;374,8;0,2;0,00155;0,00013
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;376,27;0,1;0,0052;0,0014
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;379,4;0,1;0,01;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;382,2;0,3;0,0064;0,0014
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;383,51;0,04;0,025;0,023
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;392,4;0,5;0,01;0,003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;398,6;0,3;0,0014;0,0004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;398,6;0,3;0,0014;0,0004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;402,2;0,3;0,008;0,005
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;415,11;0,1;0,0014;0,0007
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;432,33;0,1;0,0041;0,0006
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;442,5;1;0,000059;0,000005
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;445;0;0,0005;0,0005
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;448;0,6;0,00014;0,00008
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;452,9;0,6;0,0003;0,0006
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;457,5;0,1;0,00007;0,000006
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;462;1;0,000049;0,000004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;466,8;0,2;0,00049;0,00005
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;469;0,2;0,0009;0,0003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;480;1;0,0003;0,00009
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;482;1;0,00014;0,00004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;493,1;0,2;0,00054;0,00009
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;507,5;0,1;0,0007;0,0003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;516,6;0,3;0,00028;0,00011
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;521,8;0,3;0,00039;0,00013
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;524,5;0,4;0,00019;0,00004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;534,6;0,4;0,0001;0,00003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;536,9;0,1;0,0011;0,00019
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;540,2;0,3;0,00026;0,00013
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;552,4;0,5;0,00023;0,00006
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;556,1;0,2;0,00037;0,00016
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;565,4;0,1;0,0014;0,0003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;569;0,3;0,00059;0,0001
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;576;0,2;0,00032;0,0002
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;579;0,2;0,0005;0,0003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;585,8;0,1;0,0009;0,00015
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;589;0,6;0,000059;0,000016
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;596;1;0,00001;0,000005
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;598,9;0,2;0,00064;0,00014
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;607,7;0,3;0,00018;0,00004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;621,4;0,5;0,000059;0,000016
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;623,8;0,5;0,00017;0,00004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;632,3;0,7;0,00014;0,00003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;641;0,5;0,000019;0,000007
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;644,3;0,3;0,00009;0,00004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;648,5;0,5;0,000019;0,000007
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;662,8;0,4;0,000059;0,000019
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;692;0,7;0,00004;0,000012
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;704,3;0,5;0,00008;0,000017
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;707,2;0,7;0,00004;0,000012
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;718,5;1;0,00003;0,000012
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;722,1;0,6;0,00037;0,00012
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;722,1;0,6;0,00037;0,00012
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;723,5;0,1;0,00027;0,00011
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;734,4;0,5;0,0001;0,00004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;735,4;0,2;0,00017;0,00005
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;738,4;1;0,00007;0,000018
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;746,4;0,7;0,0001;0,00004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;748,8;0,4;0,00041;0,00012
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;754,1;0,2;0,00025;0,00014
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;754,1;0,2;0,00025;0,00014
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;756,9;0,2;0,00019;0,00005
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;756,9;0,2;0,00019;0,00005
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;757,3;0,4;0,001;0,0003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;762,2;0,5;0,00027;0,00006
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;762,6;0,5;0,00027;0,00006
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;766,3;0,5;0,0003;0,00007
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;773,4;0,4;0,00015;0,00004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;775,8;0,5;0,00155;0,00018
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;781;0,5;0,00032;0,00007
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;784,2;0,5;0,0001;0,00003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;787,4;0,5;0,00004;0,000023
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;787,4;0,5;0,00004;0,000023
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;787,6;0,5;0,00011;0,00003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;792,6;0,6;0,00004;0,000011
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;792,6;0,6;0,00003;0,000008
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;797,3;0,5;0,00092;0,00014
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;803,9;0,4;0,0006;0,0005
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;808,6;0,4;0,00008;0,00003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;812,6;0,4;0,0017;0,0003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;818;1;0,00017;0,00008
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;818;1;0,00003;0,000012
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;818,1;0,2;0,00017;0,00008
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;823,4;0,4;0,0026;0,0003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;826,7;0,5;0,00017;0,00005
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;828,5;0,5;0,00019;0,00005
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;828,5;0,5;0,00019;0,00005
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;828,9;0,2;0,00077;0,00007
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;837,8;0,5;0,00053;0,00012
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;842,5;0,3;0,00089;0,00015
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;846,7;0,5;0,00015;0,00003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;848,3;0,6;0,00027;0,00008
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;854,3;0,5;0,00007;0,000015
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;857,3;0,7;0,000059;0,000019
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;858,9;0,2;0,00026;0,00004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;863;1;0,000019;0,000008
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;867,3;0,5;0,0003;0,00022
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;876,3;0,4;0,00023;0,00008
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;878,2;0,4;0,00014;0,00004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;891;1;0,000019;0,000007
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;893;1;0,000013;0,000004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;896,1;0,5;0,00011;0,00003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;908,6;0,4;0,0024;0,0004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;910;1;0,000015;0,000007
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;920;0,5;0,000012;0,000003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;927;1;0,000006;0,000003
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;938;0,8;0,00001;0,000004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;941,6;0,3;0,000071;0,000012
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;958,7;0,3;0,000062;0,000014
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;970;0,2;0,00014;0,00012
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;971,7;1;0,00001;0,000005
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;990;0,7;0,000035;0,00001
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;995;1;0,000006;0,000004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;999,8;0,5;0,00003;0,000008
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;1015,2;0,7;0,000015;0,000004
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;1020;1;0,000019;0,000007
"235-U";"227-Th";98,62;0,0036;0;3,96;0,01;1025;1;0,000015;0,000004
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;15;3;0;0
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;20,27;0,05;1,6;0,4
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;23;5;0;0
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;24,14;0,03;0,28;0,06
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;27,27;0,03;0,069;0,018
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;29,6;0,03;0,024;0,005
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;29,78;0,04;0,054;0,016
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;31,69;0,05;0,0015;0,0003
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;43,5;0,2;0,0024;0,0005
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;44;0,1;0,0015;0,0003
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;49,8;0,05;2,8;0,6
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;50,094;0,015;34;8
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;58,9;0,2;0,0008;0,0003
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;61,43;0,05;0,0039;0,0008
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;62,31;0,06;0,018;0,007
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;73,5;0,1;0,0015;0,0009
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;79,651;0,013;8,7;2,1
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;89,08;0,1;0,06;0,012
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;93,88;0,05;0,066;0,016
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;111,05;0,03;0,0054;0,0016
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;134,59;0,05;0,53;0,11
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;145,3;0,3;0,0002;0,00011
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;150,6;0,4;0,003;0,0011
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;150,9;0,2;0,0056;0,0013
"235-U";"223-Fr";1,38;0,0036;0;3,96;0,01;155,5;0,5;0,003;0,0006
